,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1358494,5,Magnificent,"Easy to set up, looks stylish and very dependable",[],B000GAWSDG,B09TXZHKLG,AFTPXOL4D3PXR3TPAP2WI6YJV2BQ,2023-02-28 03:17:37.198,0,True
1359233,5,Five Stars,Great - survived my Burning Man trip,[],B000GAWSDG,B09TXZHKLG,AH3JEE3MFKRW4T7OTKSISM63E42A,2016-09-07 23:17:29.000,0,True
1359240,5,Five Stars,Very durable and seems to last through anything.,[],B000GAWSDG,B09TXZHKLG,AFSYESSESWSHGSRKQAW7SKQXQTRQ,2016-08-26 02:32:37.000,0,True
1359383,5,Love this watch,I don't need anything fancy.  Just give me a watch that tells time.  That's exactly what this does.  Can't beat the price!,[],B000GAWSDG,B09TXZHKLG,AH2LOAHFQFNADUM5CMR2QIEGDHTA,2019-06-23 22:26:51.367,0,True
1359967,5,dope watch,I wanted to know the time without having a huge fancy thing on my wrist.<br />It tells time accurately.<br />It has not needed a new battery in the year I've owned it.<br />It did not break when I got it wet.<br />It is lightweight.<br />I liked this watch. my nerd girlfriend stole it because she likes it more.,[],B000GAWSDG,B09TXZHKLG,AFMMH7PC374DOX5D54QQENDVC4AA,2017-11-12 00:11:36.548,1,True
1360304,5,Last forever. Tough as nails.,My favorite watch. 3rd one now in 20 years.,[],B000GAWSDG,B09TXZHKLG,AHPHRXL7IBGBALC6JG6IX45SKHQQ,2018-05-14 16:29:55.397,0,True
1360635,5,Love this classic,Really fast delivery and who doesn’t love this classic watch.,[],B000GAWSDG,B09TXZHKLG,AFMDCQIINDT53ZQSO5M3ETX3SRHQ,2022-07-30 03:20:33.643,0,True
1361244,5,Good little watch,"What can I say?  It's an old school digital watch that can take a beating.  (I can't say it takes a licking and keeps on ticking', because that's some other watch).  It tells time accurate to 30 seconds per month.  It has both 12 hour and 24 hour times that you can access easily at a touch of a button.  This is great for people who work on 24 hour time schedules (nurses, etc.).<br /><br />Just pay attention to the instructions as some buttons have multiple functions.<br /><br />The light is ok, but it has to be really dark to be useful.<br /><br />Shipping was amazing.  The watch was shipped from the UK.  I ordered it in late August.  The original Amazon schedule said I would receive the end of September.  However, I received it within a week!!!  Not bad at all.<br /><br />Great little watch that tells you at a glance the time, day, and date.  It's a ""smart enough"" for me watch.<br /><br />Just follow the directions on how to set it up, and you should be ok.",[],B000GAWSDG,B09TXZHKLG,AE7U2AR24FHXVDPUBHUCJQQJLRHQ,2019-09-06 17:40:22.734,0,True
1361990,4,Great simple watch. Only 1 annoyance.,"Easy to read digital wrist watch. My only complaint is that my wrist sometimes sets off the time change button on the side on accident. I am frequently checking my wrist watch on the job for paperwork records. It is easy to fix it back to the correct display, but it is annoying.",[],B000GAWSDG,B09TXZHKLG,AGHJNGFQ53B46UV5IP6AR7RQTSBQ,2016-12-03 00:27:50.000,0,True
1362202,5,10/10,Just as shown in the pictures and easy to set up. Perfect little cheap watch to bang up!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4LSBK6IL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4LSBK6IL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4LSBK6IL.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AGB7KBD2BQYPDQ7UREGM3DEZHGXQ,2017-10-08 19:36:32.442,0,True
1362472,2,Disappointed with purchase,Cannot read watch ver well. Built in light very weak. Overall unhappy with purchase. Would not recommend purchasing this watch. Disappointed with purchase.,[],B01MZF6LL2,B09TXZHKLG,AF3BJR3W3PZKLEFWBDCDC7QS3TSQ,2023-01-07 21:12:43.145,0,True
1362855,5,Just what I was looking for,"Simple. I can see the time right away, instead of getting my phone out!",[],B000GAWSDG,B09TXZHKLG,AEUOJHWYHSDFEYEO2JRLJENCSGWQ,2020-12-05 16:58:01.875,0,True
1363708,3,Smaller than expected,This is a women's watch - quite small. Gave to my wife.,[],B000GAWSDG,B09TXZHKLG,AFIKIOCMNDQ7EKIWIVYPTS53ZZPQ,2017-01-18 23:12:52.000,0,True
1363914,5,Checkmate,"Just when they think they have you figured out, you come through like the wildcard. This watch should be a new zodiac sign.<br />This watch embodies your distinct precision, your indispensable value, and your bold approach to life. Get ready for the next level.<br />...you deserve it.",[],B01MZF6LL2,B09TXZHKLG,AEIYUEURFPLJZVEAD5Z6TG5RR26A,2021-02-15 01:05:49.063,0,True
1364175,4,just what i wanted. it lays flat on my ...,"just what i wanted. it lays flat on my wrist, no unwanted functions to put up with or to bulk up the watch. it has a couple of functions i don't use, but basically it is a WATCH.",[],B000GAWSDG,B09TXZHKLG,AHVDMMYETVXJ5MS3R5CKQJG2NDQQ,2014-09-26 13:21:58.000,0,True
1364178,5,Five Stars,love it,[],B01MZF6LL2,B09TXZHKLG,AEO5IUO7HHTEQRDYGOY52WD265NA,2017-11-29 20:36:11.958,1,True
1364242,1,No lo compre ora personas adultas es muy pequeño,Muy pequeño parece de mujer,[],B01MZF6LL2,B09TXZHKLG,AEOWAMYMUAECC6WSJ6Y3NYAGYN7Q,2019-08-31 14:52:17.470,0,True
1364847,5,Nice little watch,"Nice little watch.  And I mean little.  Face is clear and easy to read. The light is OK. Band length is more suitable for a teenager or lady, not for someone with thick wrists.",[],B000GAWSDG,B09TXZHKLG,AGPPMS7DZETBQD7JCHI7CHYKEYKQ,2021-04-10 19:37:30.376,0,True
1365046,5,Very Satisfied,"Love this watch. It does what it's supposed to do and looks good. Nothing else to say really. Figuring out the buttons can be a bit of a chore if you haven't set an alarm, etc in a while so just make sure to keep the receipt. For the price it's unbeatable. Love casio",[],B000GAWSDG,B09TXZHKLG,AHEUPKJUG54GDXMIVZPA7353MA2A,2020-04-27 03:53:33.731,0,True
1365080,5,Great casual watch and a classic that always is dependable,"Exactly as described.  I buy a couple of these every few years for my boys. Great casual watch and a classic that always is dependable. The price cant be beat, so if or when lost or cracked from Gym, PE, or whatever it is not too much of a great loss to replace.",[],B000GAWSDG,B09TXZHKLG,AGYP3MLGGLDWODG5YNJD4GC4OSYA,2018-08-02 23:50:13.472,0,True
1365395,4,Meets the purpose,I'm a watch fanatic and I'm very honest to myself in regards to quality of watches. My opinion on this Casio watch is that it fits the purpose for the particular activity I've gotten it for: gym<br /><br />I wouldn't use it for day to day as i have other watches for that. The only downside I found on the watch is the built in light. When I've tried to look at the time in the morning when waking up it's a bit difficult to see what the time is. It only lights up the left side of the watch with more clarity making it hard to tell the minutes and seconds. Otherwise I'm pleased with the watch,[],B000GAWSDG,B09TXZHKLG,AHRFNJXRM7FRUAC73YD3AS2WAPXQ,2022-07-19 20:37:37.234,0,True
1366034,5,Five Stars,Absolutely love this watch. Simple and reliable.,[],B000GAWSDG,B09TXZHKLG,AHCR6DKCEU6AUQLWS6REY32TH7ZQ,2016-10-03 16:51:50.000,0,True
1366245,5,Five Stars,Love it,[],B01MZF6LL2,B09TXZHKLG,AGQOABDOTV2O5IPOWNTIM53ZMOCQ,2017-09-21 16:26:53.269,2,True
1366963,5,"Buen tamaño, calidad y precio. Entrega rápida.",N<br />Es liviano y ni se siente en la muñeca,[],B086RNZX13,B09TXZHKLG,AHR2OFJYJOSPHSOO5HTZ34HUXXNQ,2021-09-10 22:15:14.890,0,True
1367518,5,tough and dependable... great work watch,"The best,toughest watch you can buy. I am in construction and have been buying these for years. They take a beating and last for years. I like the Casio work watches so much that I bought a Casio dress watch.Can't beat the price.",[],B000GAWSDG,B09TXZHKLG,AFQFML3EIHDRVPXNOGGGX4T3L2CQ,2016-06-22 23:08:37.000,0,True
1367647,4,The resin strap brakes off within 18 to 20 months of daily use,"I love this watch. It is very light and dependable. always on time. It conforms to my wrist very comfortably. I use it 7/24, even in bed when sleeping. Only when showering or if I use my hands to do any severe job, I take it off. The resin strap although is flexible, it brakes after 18 to 20 months of continues use.",[],B000GAWSDG,B09TXZHKLG,AGRHZRTVVVENKIWFVOKAHZYRTXYQ,2022-11-13 16:21:07.990,0,True
1367767,5,Long lasting,"Love this watch, simple and easy to use. I have another one JUST like this. Only bought a new because the strap broke, but I’ve had the old one for about two years now!",[],B000GAWSDG,B09TXZHKLG,AGDTPU42U5OUPA6AVUZFBRD5AYBA,2019-02-17 17:19:27.570,0,True
1367950,3,"Skip this, get the FE10","I'm a guy of moderately above average size (six foot tall and stocky), and find the band length ungenerous (have to let the band almost all the way out). Also, the band plastic seems cheaper than other Casios (dryer looking/feeling and less supple). The watch body is a little small (although the numerals/letters are decent sized). The back light is horrible (all the light is concentrated on the left side, have to look at the display at a pronounced angle to see anything). I wore it for a day; my much better FE10 arrived the same day; won't be wearing this one much (if ever). Finally, this watch arrived in packaging (including a thick owners manual) for a very different (solar powered no less) Casio watch; the seller didn't even bother to mount the watch to the stand, just putting it to one side of the stand in a plastic bag. Dear Reseller: please throw away your empty garbage boxes yourself.",[],B000GAWSDG,B09TXZHKLG,AET3GLEAS46CSHYQE6M4MNC6OOZA,2014-09-27 20:28:48.000,2,True
1367967,5,It looks great on a nato strap,A classic watch with many features. It looks great on a nato strap.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51gwOrTOxzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51gwOrTOxzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51gwOrTOxzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ybF0-lmiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ybF0-lmiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ybF0-lmiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AFKI7I77TOUN2OOL4W6HLUYH4TGQ,2017-08-26 12:04:38.815,0,True
1368022,5,Five Stars,Excellent deal.  Very serviceable.  Third one I have owned.,[],B000GAWSDG,B09TXZHKLG,AFY4OCWT2SOWADYC4TAXH75TXYHA,2014-08-13 01:25:52.000,0,True
1368170,4,Good choice for a cheap watch.,"I work in an industrial plant so I need a watch that was accurate and also cheap enough that if something happened I wouldn't be too upset. The watch is simple to use, easy to read and very accurate. It's a no frills watch that gets the job done.",[],B000GAWSDG,B09TXZHKLG,AH44KYFL5QUEL52DAERF46MQFMEA,2011-12-04 14:18:43.000,0,True
1368631,5,Classic watch. Can't be beat.,I love these watches. If only they made exactly this watch just a bit larger for us tall big armed guys.<br /><br />Can't go wrong with a classic.,[],B000GAWSDG,B09TXZHKLG,AEHAL4CJ3NTH3F4WUC3CE6DHDDZQ,2014-10-30 03:17:43.000,0,True
1368789,3,"Classic watch, bad for thick wrists.","It's a nice, simple watch but I would not recommend it to people with large/thick wrists...",[],B000GAWSDG,B09TXZHKLG,AEJQY26EUW56GEYV5DBKNRJND75Q,2015-07-17 15:07:08.000,0,True
1369627,2,Disappointed,I knew this was not going to be a high quality watch and simply wanted something basic to wear while working out side.  I was concerned about the fit and made sure to review the specs however when I received the watches (ordered 2) they band was definitely smaller then indicated.,[],B000GAWSDG,B09TXZHKLG,AHRWQOVS6L77HOFHKB7QS3ZO5QXQ,2021-02-15 13:16:47.867,0,True
1370988,3,great,"Deliver on time,  great priduct",[],B000GAWSDG,B09TXZHKLG,AHAHRE4EP2VT6J4JBGR5MEBEECWA,2014-08-09 16:07:38.000,0,True
1371100,5,Like the price. Works great.,My second one. Liked the first one so much<br />ordered another one.,[],B000GAWSDG,B09TXZHKLG,AGYV5N2XRQM6VGWGX7LXLRFG4WWA,2020-12-14 19:57:08.743,0,True
1371995,4,Utilitarian’s watch,"No frills, keeps time and has all the info you need on a who-cares-if-it-breaks sport watch.",[],B07BQXXNQY,B09TXZHKLG,AEBVT42I26NTCXAY66Z6XAC2HC6A,2019-09-01 00:17:18.943,0,True
1372192,4,Four Stars,Very Small but efficient,[],B000GAWSDG,B09TXZHKLG,AEBPGUNSLEJDC2V45VALLTLYWKKQ,2014-09-17 15:36:59.000,0,True
1372333,5,Sturdy watch will last,Sturdy watch that can with hold anything. Totally worth the price fits good. Quality will last a long time,[],B000GAWSDG,B09TXZHKLG,AHUGGS57VJSCNIL2QMHA62KK43LQ,2021-06-29 21:56:10.123,0,True
1372970,5,Retro? I'm here for it!!,"I once had a silver Casio watch that I absolutely loved that broke after enough use, lol. I saw this clear one and knew I had to grab it. Great quality, reputable brand and the clear strap matches everything! the backup lights it a bonus, well worth the money spent.",[],B086RNZX13,B09TXZHKLG,AGST6FXWXS7MQ5EAHNBW2RAWHF6A,2022-04-13 02:33:45.206,0,True
1374381,5,Five Stars,Perfect,[],B000GAWSDG,B09TXZHKLG,AHWQHFNGSIIATDWMRBMDZNQXM5HQ,2018-01-26 00:14:56.754,0,True
1374435,5,Good product,Thought it was a little bigger  but its ok,[],B01MZF6LL2,B09TXZHKLG,AHR64UC47ELJCW2CM7SXALZ5OHIQ,2018-12-19 00:06:57.736,0,True
1374436,4,Good product,Thought it was a little more bigger but still works perfect.,[],B01N7XKNSX,B09TXZHKLG,AHR64UC47ELJCW2CM7SXALZ5OHIQ,2018-12-19 00:02:32.249,0,True
1375286,5,Really like it!,The only thing that would be nice would be if there was a way to change the band to a fabric one or other material besides plastic.,[],B086RQHJQM,B09TXZHKLG,AGBINODRFHLLSUTXRWJSIMEHKNPA,2022-09-02 19:35:45.648,0,True
1375482,4,nursing school,"My only issue is that the watch was on when it arrived, dont know how long the battery will last but it is extremely cute (got the pink) and fits great. using for nursing school",[],B086RQHJQM,B09TXZHKLG,AHMNE2TIMDHDMLQWZV4JZBN3IEQQ,2022-12-20 17:40:29.657,0,True
1375886,5,So simple and cute!,Goes with everything and is very affordable! I love how flat the face is and just super clean and simple!,[],B086RNZX13,B09TXZHKLG,AF2PGGMAIAHBIK32LUQ4BRD2TNCQ,2022-08-26 17:41:20.658,0,True
1375962,5,Works great!,Works great! great buy under $10,[],B000GAWSDG,B09TXZHKLG,AEW7WLQK3CNIJUTQXZ7U2PWPH34Q,2018-05-22 00:50:01.946,0,True
1376298,5,cheap and reliable.,Got exactly what I expected.,[],B000GAWSDG,B09TXZHKLG,AHKIXAGI6CED2PKRSAMNWAVYLUSQ,2019-04-03 04:04:08.384,0,True
1376982,5,The best ⌚️,"The best watch. Lightweight, easy to read, has a nightlight. I wear it to work and out surfing everyday.",[],B000GAWSDG,B09TXZHKLG,AFRTWN2JROTXRUKTUSOIT7HGJ3XA,2017-06-08 02:51:51.000,0,True
1377053,5,Holds up well to daily abuse,"Bought this as a cheap work-watch. Can tell time, date, has an alarm, and a stopwatch. Stopwatch cycles every hour. The alarm isn’t very loud but makes a good back up in case your on those 3-hour sleep days like me, and may miss your primary alarm. It has held up well to work abuse, and has a nostalgic look to it. Overall happy with the purchase.",[],B000GAWSDG,B09TXZHKLG,AH7GQ5FYZEDJAZB7FDOGABBRYPCA,2021-01-29 06:07:54.961,0,True
1377355,5,Excellent,Great quality,[],B000GAWSDG,B09TXZHKLG,AEYXO4QMKE2SR64FRUR7DYHOLZCQ,2018-12-12 19:31:39.359,0,True
1378199,5,Five Stars,Excellent watch.,[],B000GAWSDG,B09TXZHKLG,AF6JX46KU6BCLFQZAP4TD6STIGNQ,2017-05-26 19:45:05.000,0,True
1378227,5,Love the water resistance,I love the water resistant,[],B000GAWSDG,B09TXZHKLG,AFBW5D5V5DAVWHYS2KCB5OYNDARA,2020-02-11 03:42:13.989,0,True
1378568,5,Good Watch,Good it desrves 5 Stars I bought this Watch for about 1 year ago and its Okay the Screem hasent Broken<br /><br />Good Watch for Kids Begeners and Adults for Swimming and Sport!!,[],B000GAWSDG,B09TXZHKLG,AFEVSYCOWNFIBWBT2VV3HAZS3XHQ,2022-09-29 03:32:32.013,0,True
1378589,5,Good price,Light weight and good price,[],B000GAWSDG,B09TXZHKLG,AHIIV3KSSK3YGADC2DPTXAFVAO2Q,2021-11-18 20:10:54.925,1,True
1378620,5,Five Stars,Great watch with fast delivery by the best seller,[],B000GAWSDG,B09TXZHKLG,AHUW2DR4HN54D6Z3W4URRE6MWYEQ,2016-05-05 21:26:29.000,0,True
1378636,5,Five Stars,"What can I say about this watch that it hasn't been said.<br /><br />It truly withstands the test of time. Bought in 2014 and it still going strong in 2022, I have not even had to change the battery.<br />I been mountain biking, swimming, kayaking, the beach. Whatever you throw at it it still works.<br /><br />The strap will fall apart every year or two years, but mostly depends if it gets caught on something.<br /><br />I wish everything was as reliable, cheap and straightforward as this watch. In fact this cheap watch outlasted my garmin fenix2 watch, which was marketed as adventure watch.<br /><br />This is the toyota truck of watches. The only thing I don't like is the light which is dim .",[],B000GAWSDG,B09TXZHKLG,AEN3VDUWVJWWUPZDKBJVYTJ3UAKA,2015-08-28 17:39:44.000,0,True
